stime,timestamp,id,source,dest,nhops
16.376000,3.302038,W1AQyhLHKKCKA5je,4,3,2
16.516000,3.354872,YSDPBjQu2az6t6JZ,1,3,2
16.551000,3.377166,nwOut8bJY4vuI7tZ,1,3,2
16.676000,16.634379,zbEyshDmxW7yW5Jy,5,3,1
16.758000,16.690278,au7NNS8A0EPLjWp9,5,3,1
16.831000,16.754538,uzdkXp7cEubKII0a,2,3,1
16.848000,16.806548,25T1bS8izHBCdoRJ,5,3,1
16.901000,16.827799,zJ5faFEQUwVLpTo2,2,3,1
16.946000,16.901290,OAOHFrIVwqsWMVcB,5,3,1
16.996000,16.942017,JfQEKer2oJ7M5cFI,5,3,1
17.248000,17.206524,6wR3kOkPVU7nT0jF,5,3,1
17.321000,17.253896,pHkS8U8Jn989wf2q,2,3,1
17.478000,17.436793,H0tuXVnyFlizFXHA,5,3,1
17.771000,17.728069,gPUdRBwjXY2dylPE,5,3,1
18.132000,18.090575,k0pn5WATR9MvWnER,5,3,1
18.301000,18.238791,vhbDRSXtLyXh62v6,2,3,1
18.321000,18.260020,Z6gHkKQcPgRuzlAS,5,3,1
18.336000,18.257459,2CU7kE80yMvs7W7n,2,3,1
18.449000,18.358716,7NRwg3fbYZFZasOP,2,3,1
18.511000,18.042438,me8kqgxNdaBjrUCD,2,3,1
18.556000,18.507737,NIWVCUs6yGwB4Z2U,5,3,1
18.616000,18.555586,eq0SHGopK4N0fAVp,2,3,1
18.627000,18.585903,Ub2ZZhpOvdQX47Wl,5,3,1
18.686000,18.627620,v5yMSL6BjAbU9U3o,2,3,1
18.795000,18.737659,rYhb5eG0OAP7xLVm,2,3,1
18.930000,18.856696,tJo7rj26FfHXDxro,2,3,1
18.986000,18.893606,qFJdOUJgbT16f3mX,2,3,1
18.996000,18.951653,870pKqskN8xqgTNo,5,3,1
19.006000,5.675296,kkeCw7f3VKQzRs3F,4,3,2
19.026000,18.965309,Mvn7VO2VwCmxvt04,5,3,1
19.036000,18.973164,Ljp8QftYRw1qk2GF,5,3,1
19.046000,5.766397,QotLwlbBhkSnLlAw,1,3,2
19.111000,19.034362,VHx442Oip86kHOQf,2,3,1
19.156000,19.113458,b9TMRew8XYNlAlsD,5,3,1
19.220000,19.174974,sb7i7tuFzuPXEswI,5,3,1
19.350000,19.287650,ykycw2jSzrEJeixg,2,3,1
19.593000,19.550605,POYG8fzjdeeCeRv9,5,3,1
19.665000,19.568348,QsdfcYELriLRlV68,2,3,1
19.687000,19.644266,02IUh6eD3u81cmtr,5,3,1
19.735000,19.671587,0SgPWVfnepSj4Xr6,2,3,1
19.805000,19.725451,S4z5QFbi3jev97VP,2,3,1
19.854000,19.811619,UmnqiLDgYNp9b0hr,5,3,1
19.910000,5.888854,CPeXmnTZKvJaOChV,1,3,2
20.053000,19.996781,CZC5POfkWmjX10Bd,2,3,1
20.130000,19.980771,GA9b6OOy5IEwkO0b,2,3,1
20.155000,20.100967,WU2uC1FqX12lzySL,2,3,1
20.177000,20.134809,qY3pnCPD8XaRXgLS,5,3,1
20.260000,20.193973,MBEJl5qLnm2WHfxr,2,3,1
20.401000,6.418369,eEG28HISFmfTqy5M,1,3,2
20.429000,20.383154,3Q84NF7dH7Ros85W,5,3,1
20.439000,6.597985,6SYGKJEUxXVDPBDJ,1,3,2
20.547000,20.504822,yjysL53rlOJzmUfS,5,3,1
20.573000,20.530295,j1GJpq4FhKqifsZQ,5,3,1
20.680000,20.501183,HUlFDiO2O8EgodDn,2,3,1
20.832000,6.977698,NO0SkKCRPjTWCqF3,4,3,2
20.912000,20.816190,VfQFEuQIB2n9kAhI,5,3,1
20.922000,20.797935,hmPEgQOrkhclieRp,2,3,1
20.962000,20.871904,jS1SEUEPHQJrNy0i,2,3,1
20.995000,20.936195,7ICDVdUU6sBSP2sl,2,3,1
21.299000,21.256768,KwKVmMLPM03uOY5U,5,3,1
21.345000,21.164729,lNF2pshnYZ7G9uAT,2,3,1
21.371000,21.328308,EHPyhXGDTbIoEI9f,5,3,1
21.381000,21.110690,PxgM88KNiC9eO4yv,2,3,1
21.460000,21.391482,VMdl3xeHcR1NS2Pk,2,3,1
21.520000,21.437695,8pyV7X1y9IU3VdZy,2,3,1
21.557000,21.428912,6TtHk4isbg1d4PCB,2,3,1
21.838000,7.349432,V0PYdVUVfwO65q6p,4,3,2
22.046000,21.976249,Vp6RrTGuMVn4FKB0,2,3,1
22.115000,7.724785,ZGiZ9AoboOC12UvS,1,3,2
22.205000,22.154994,pnVibT3fl7IHYWtz,5,3,1
22.270000,7.929354,trNYEdB0LJKSSg4d,1,3,2
22.360000,22.307239,DlVN2xmDvPGzdVxA,2,3,1
22.483000,22.440875,YhXSpg0FrVRiMSOn,5,3,1
22.535000,22.479445,V3WLm18MEJgctYCw,2,3,1
